uuid,source,orig_id,mly_make,mly_model,mly_creator.username,mly_creator.id
25a913a9-0a35-44c3-a12e-5bd988845935,Mapillary,464296253049686,none,none,ZXStreetview,104948002204624.0
1fe9bd87-094f-4f95-ac3f-cebce535fd77,Mapillary,776476644361192,none,none,ZXStreetview,104948002204624.0
b4dec4c0-ed50-4199-ac83-433d9083870c,Mapillary,3618676395011245,GoPro,HERO5 Black,mfa,102609045317136.0
aade1499-796a-4620-890b-336cbe284c95,Mapillary,1149822796328158,GoPro,HERO5 Black,mfa,102609045317136.0
f82aaa5d-9041-4950-9b23-b9b8b3a225b5,Mapillary,1238424187610316,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
1399d895-d5af-4733-a577-90cd2462a5ef,Mapillary,366206306221558,none,none,ZXStreetview,104948002204624.0
3b145108-0374-4862-97d3-e65a9b07ea34,Mapillary,268557556347268,GoPro,HERO5 Black,mfa,102609045317136.0
945b2455-32f1-49f8-9ec8-c7060aa53d61,Mapillary,2692899727545291,GoPro,HERO5 Black,mfa,102609045317136.0
9cb87d0f-7763-43dc-a9d6-7e9a999ea126,Mapillary,510036761548407,none,none,ZXStreetview,104948002204624.0
d903f108-3714-4555-8c51-9f3fbd725c6f,Mapillary,851968176263501,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
afadc6fa-dee6-4c33-8fc1-56f087f52b9f,Mapillary,1440864396565965,none,none,ZXStreetview,104948002204624.0
bfc3f026-e8f1-49dd-8ca9-957f4867e1db,Mapillary,452604797663826,none,none,ZXStreetview,104948002204624.0
aeb90436-36d3-4f27-8ede-a6f3c8555a82,Mapillary,1152151276040101,GoPro,HERO5 Black,mfa,102609045317136.0
bdb9fbc1-4699-41b5-843a-281b23ad92ae,Mapillary,976482790928124,GoPro,HERO5 Black,mfa,102609045317136.0
5e0233ba-89b0-4b3c-acab-7f596421501f,Mapillary,3641479742782508,GoPro,HERO5 Black,mfa,102609045317136.0
01cb1bd0-a066-4b86-9253-1c87ac9236cb,Mapillary,1462476734447910,GoPro,HERO5 Black,mfa,102609045317136.0
c12d01d9-5cc0-4d4c-b4d1-5ec363f9626f,Mapillary,492445750134925,none,none,ZXStreetview,104948002204624.0
b2fb69bb-d9bd-46d7-aa96-3c1c1a403cab,Mapillary,483044301088617,none,none,ZXStreetview,104948002204624.0
f4125a33-1f1e-4131-9a9a-d481861cc9bd,Mapillary,1518023375588942,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
cfbbe682-f6d1-4c41-8682-0928c3aea581,Mapillary,388882027502368,GoPro,HERO5 Black,mfa,102609045317136.0
f453f932-ee6a-4379-98d4-644718d0ef09,Mapillary,989913739586939,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
29edb0ed-0030-4d6c-91f1-3b63f4d7ec68,Mapillary,847494143480594,GoPro,HERO5 Black,mfa,102609045317136.0
84bb150e-6f3f-4f03-b6be-c4ef366cf096,Mapillary,2107686816284995,GoPro,HERO5 Black,mfa,102609045317136.0
c3b041cb-4841-464f-bfa1-8f3638366698,Mapillary,2753849344763310,none,none,ZXStreetview,104948002204624.0
f8c6c699-8a01-4d1c-8fd5-8d88a00ad843,Mapillary,358078330635047,GoPro,HERO5 Black,mfa,102609045317136.0
d822f5bb-39af-41f5-9cfc-12187ae398ab,Mapillary,899714642171456,none,none,ZXStreetview,104948002204624.0
506dc24f-c21e-4941-9bf7-8fcb3506d48a,Mapillary,1178438896911214,GoPro,HERO5 Black,mfa,102609045317136.0
a0f13e79-e622-4644-be6f-a7c4d1cd6ad7,Mapillary,1657226455112244,none,none,ZXStreetview,104948002204624.0
22353f24-88d7-4190-8868-bb0512ee8975,Mapillary,1667757643988123,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
f1120cfa-5e07-419b-8747-ab6f67006862,Mapillary,1679244609552433,GoPro,HERO5 Black,mfa,102609045317136.0
fe7fb51f-23d5-4f50-8143-7809c2966a9f,Mapillary,1243250050417867,none,none,ZXStreetview,104948002204624.0
307658cc-7bdc-4b28-935a-60d5b3621d25,Mapillary,329586580207830,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
c2c97ad9-6fc1-458c-b6dd-6999ef4689b9,Mapillary,962543899027841,GoPro,HERO5 Black,mfa,102609045317136.0
c94c0e53-ec10-4c71-bfe9-b62dda1616a9,Mapillary,805789321657125,none,none,ZXStreetview,104948002204624.0
c4b84374-cdbd-4df1-bb30-4f592ed05526,Mapillary,498638156012356,none,none,ZXStreetview,104948002204624.0
ea6dece6-7682-40e5-b154-4fc22e458cb3,Mapillary,492755719816525,none,none,ZXStreetview,104948002204624.0
aef4853c-73a8-4616-b753-331024a1a43b,Mapillary,458113560267681,none,none,ZXStreetview,104948002204624.0
23be04f6-bffb-4c46-a479-913d86a0b146,Mapillary,464349053007229,none,none,ZXStreetview,104948002204624.0
685894a8-0a0e-4eb4-a2b8-f24482fb1a7e,Mapillary,324726730709165,none,none,ZXStreetview,104948002204624.0
ce95cac3-a4ca-45d4-aafa-0b55fc4ff964,Mapillary,1005031100882746,none,none,ZXStreetview,104948002204624.0
fb6c8bbd-de64-4d13-9a37-2d273bf4b310,Mapillary,1008559940930575,GoPro,HERO5 Black,mfa,102609045317136.0
aa9ff200-dbea-4720-b71a-fc55ec9d8936,Mapillary,1177812110210894,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
192c528a-388e-4613-a416-111352131bd5,Mapillary,788391726704158,none,none,ZXStreetview,104948002204624.0
588dd5c3-6d36-436e-b524-976268cc921b,Mapillary,399194395813427,GoPro,HERO5 Black,mfa,102609045317136.0
9b81be56-baf1-46a4-b9af-e902e79d501e,Mapillary,2862847620529952,none,none,ZXStreetview,104948002204624.0
cf241e56-4cb4-4e17-b427-87c259b9eb8e,Mapillary,501375975897491,none,none,ZXStreetview,104948002204624.0
3fb67013-818b-46a1-be5a-699b665d9ad1,Mapillary,1322102852081493,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
a359f07e-9699-43bd-b448-d8d5a0805ca3,Mapillary,1008144437115073,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
c0a03de0-dfa0-48fb-a985-7b810c1d03dd,Mapillary,1727765891359155,none,none,ZXStreetview,104948002204624.0
88e919a7-ab31-4287-b08d-b05fd5ac5d11,Mapillary,1293729291588697,none,none,ZXStreetview,104948002204624.0
ea8d339e-4fab-40e7-af47-cd09826ae4a0,Mapillary,1261082928630701,none,none,ZXStreetview,104948002204624.0
0c931535-600c-43c8-8189-9f79554147ed,Mapillary,834360228377668,none,none,ZXStreetview,104948002204624.0
bf418040-72a5-43b2-b9b8-ada3b7a8bd78,Mapillary,1030798375125040,none,none,ZXStreetview,104948002204624.0
d5889258-3cf8-4aaa-9774-3645c81c0279,Mapillary,370226982839618,none,none,ZXStreetview,104948002204624.0
720e0917-205e-4d14-9c8b-290f8fb63763,Mapillary,394516773639865,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
46632fb8-4172-40f2-bc00-29b313c1b9d1,Mapillary,798486299071336,none,none,ZXStreetview,104948002204624.0
85f37473-315b-44b2-9e79-d93954f90272,Mapillary,460551900174571,none,none,ZXStreetview,104948002204624.0
3122d25f-16d8-438d-964c-48d36f899e9b,Mapillary,456643287293428,none,none,ZXStreetview,104948002204624.0
8e994662-e206-4491-9964-6635dfa7d0fa,Mapillary,1149566012921694,GoPro,HERO5 Black,mfa,102609045317136.0
308b234b-4a70-49d8-9a44-ce62f620330e,Mapillary,3789010281367806,none,none,ZXStreetview,104948002204624.0
13fbf80d-b3ff-4b50-9f47-9050ada59b0e,Mapillary,1247652919550743,none,none,ZXStreetview,104948002204624.0
78a0ffaf-bab2-4193-9ab4-658544a3b512,Mapillary,2023912888087787,none,none,ZXStreetview,104948002204624.0
56524340-e304-4001-8182-9d51fec420ef,Mapillary,1407594199958954,GoPro,HERO5 Black,mfa,102609045317136.0
c9d9ab46-144d-4425-a386-f04301d7c0c1,Mapillary,1054247189560236,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
216fc6f3-fb13-4b13-943c-dcfb253de2ab,Mapillary,1206742317184311,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
6b0a4499-dc9a-414c-93ae-8e9a09586f14,Mapillary,793894076270753,none,none,ZXStreetview,104948002204624.0
91d41904-78c8-48fe-a998-c97fe080b6a5,Mapillary,1636244633886113,none,none,ZXStreetview,104948002204624.0
c925c39e-92eb-465c-aced-78d31923f33d,Mapillary,512530591218092,none,none,ZXStreetview,104948002204624.0
8f9298ef-16f1-43a6-893c-790fcdc374c3,Mapillary,1123236775423508,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
528045df-6732-49ff-99d5-c9b58757425f,Mapillary,810689991036944,none,none,ZXStreetview,104948002204624.0
a864b0c8-d837-455f-a7b7-62f6e6efab48,Mapillary,1490690524873934,none,none,ZXStreetview,104948002204624.0
ab656818-aed5-4b91-9e00-b53312237b25,Mapillary,1016292736179854,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
065a5b8d-b295-41ab-954e-7e5142caab24,Mapillary,1528953101386917,none,none,ZXStreetview,104948002204624.0
e936f57d-f572-474f-9bba-0fa4ff9f2933,Mapillary,1226108328399515,none,none,ZXStreetview,104948002204624.0
953e130c-8f62-4cbf-ae72-de5d42526543,Mapillary,2202291653442849,none,none,ZXStreetview,104948002204624.0
24f22f3a-c225-402e-983b-5b36483c5a12,Mapillary,495116739558173,GoPro,HERO5 Black,mfa,102609045317136.0
9ca8022d-6da2-47ac-a724-dbb518133f90,Mapillary,293274527141232,none,none,ZXStreetview,104948002204624.0
88c4a9aa-dbc8-4774-baa1-2137d488e2eb,Mapillary,808654611395810,none,none,ZXStreetview,104948002204624.0
5fe50324-4f93-46b4-84b4-af6a80ab7ef9,Mapillary,1141380350462377,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
f722c9ce-985f-476d-a27f-125a0b781401,Mapillary,1845369749201770,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
a8067ad6-8174-4943-8c27-9cdd84465dc8,Mapillary,1116636062744781,GoPro,HERO5 Black,mfa,102609045317136.0
462d4b94-dc8f-4cf3-950d-8cbbd444cca0,Mapillary,1901209713727210,GoPro,HERO5 Black,mfa,102609045317136.0
228324d5-f75a-44fc-a507-dd424db71d5d,Mapillary,386651834402763,GoPro,HERO5 Black,mfa,102609045317136.0
1b5e36ee-c14e-4cad-a24e-dd26ac687db2,Mapillary,1767085913695726,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
55ca5c66-e156-4274-832b-f7705a47e25c,Mapillary,1905888796581741,none,none,ZXStreetview,104948002204624.0
03fcf082-7a5e-4f82-b718-4476e1f56056,Mapillary,793894312831438,GoPro,HERO5 Black,mfa,102609045317136.0
30d5e3ca-30f9-43a1-84da-507faf7477cd,Mapillary,1486325605606037,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
37624ee4-bd61-40d2-960a-1fbe4d3272e4,Mapillary,338989805744876,GoPro,HERO5 Black,mfa,102609045317136.0
980d1b4f-3ee7-45aa-8919-56d1e6316032,Mapillary,1186054222401723,GoPro,HERO5 Black,mfa,102609045317136.0
a784b444-bd93-427f-b64c-3ba13467c729,Mapillary,1517848098805132,none,none,ZXStreetview,104948002204624.0
1e962a7d-3314-429b-a913-b577f98876a7,Mapillary,514093367619575,none,none,ZXStreetview,104948002204624.0
9001efdd-9541-4a1c-a453-568efdad762f,Mapillary,1013173797055471,none,none,ZXStreetview,104948002204624.0
0991cf18-220b-42dd-9fb7-1923179c6a60,Mapillary,734321508740737,none,none,ZXStreetview,104948002204624.0
a6ce2abd-0570-40a7-a6f5-f238dc76618b,Mapillary,1013004473858848,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
a8b762b4-ee7b-4604-9e24-d722ec9ad765,Mapillary,809330924508235,GoPro,HERO5 Black,mfa,102609045317136.0
51ed294f-20e0-4da8-98c2-65467743f0f8,Mapillary,1444780036175442,none,none,ZXStreetview,104948002204624.0
ed13cbae-2ecf-43e7-8c9f-82c638286142,Mapillary,3736845379919533,GoPro,HERO5 Black,mfa,102609045317136.0
6a9da74f-c019-4bf1-a9bc-ea80d7b93081,Mapillary,1835432766979227,none,none,ZXStreetview,104948002204624.0
55c9347e-c46f-49ec-b734-74e2ab88d09f,Mapillary,827502552394875,none,none,ZXStreetview,104948002204624.0
a52272b1-9014-47bf-84d4-377ea2c997da,Mapillary,445741698265987,none,none,ZXStreetview,104948002204624.0
83f70a07-bbfb-4a3f-b136-7759438bf93b,Mapillary,1498096207457621,GoPro,HERO5 Black,mfa,102609045317136.0
03859fc5-8c28-477e-adf3-b6d39d9f482d,Mapillary,1904997549921392,GoPro,HERO5 Black,mfa,102609045317136.0
31355707-2d57-46fe-8377-bcf611c46e41,Mapillary,886442456653451,none,none,ZXStreetview,104948002204624.0
e8326152-b5a9-4962-b82e-98d8606289cd,Mapillary,1185824712613305,GoPro,HERO5 Black,mfa,102609045317136.0
213e00b2-fb72-4188-93e3-097b55d4f4a0,Mapillary,404532008673757,none,none,ZXStreetview,104948002204624.0
3dfbe8be-0d6a-476a-b663-2f958e8720f7,Mapillary,3873596049541841,GoPro,HERO5 Black,mfa,102609045317136.0
808971c2-e0d8-4262-9398-f9584bc61d7b,Mapillary,483897100964715,GoPro,HERO5 Black,mfa,102609045317136.0
f36ee55e-a089-480b-80b1-5c1b8bc783f3,Mapillary,458200636823164,GoPro,HERO5 Black,mfa,102609045317136.0
bea0c3c0-d74d-4293-8296-315ea25ad7bb,Mapillary,1129181914811982,none,none,ZXStreetview,104948002204624.0
10438757-bf68-4f83-a1ca-55a6f1028bc5,Mapillary,1533701030832803,none,none,ZXStreetview,104948002204624.0
7cc8d460-1ad1-4318-8de2-c1d3dddced1d,Mapillary,1636858893780548,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
b36da480-3e97-474f-9928-df08ffa53276,Mapillary,1504172423519507,none,none,ZXStreetview,104948002204624.0
696c5933-c401-4697-b317-933c8c8fe1e2,Mapillary,1197354294795519,none,none,ZXStreetview,104948002204624.0
c3c70cd7-9559-419d-9a85-39f1a64980fb,Mapillary,496922339562256,none,none,ZXStreetview,104948002204624.0
db76001f-79e5-4bd4-967d-1b34d60f713b,Mapillary,818376053260825,GoPro,HERO5 Black,mfa,102609045317136.0
e2facee0-8538-4499-9391-848a140eed1b,Mapillary,1139489953990083,none,none,ZXStreetview,104948002204624.0
30134d17-c59b-480d-962e-b94e5866a9a0,Mapillary,502616792448097,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
74de32b5-92b9-4608-9083-df594d4d608c,Mapillary,1267658924224627,none,none,ZXStreetview,104948002204624.0
77da81e7-568f-4e17-a4b0-b57c5d81cc7e,Mapillary,1160342225205008,GoPro,HERO5 Black,mfa,102609045317136.0
1ffe156c-9d49-4e64-938a-7b330b806741,Mapillary,355391310924752,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
c97d49f4-4771-4fd0-9c96-e0bb5d0dcc73,Mapillary,3266523116988454,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
1724ab5a-0b18-46fb-9918-11328ea57dcd,Mapillary,803449345266100,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
71a55d63-4d59-43a7-85e4-e833b077120a,Mapillary,460665180242567,none,none,ZXStreetview,104948002204624.0
28763b6a-e2f8-43ad-b13c-977a8ff242b8,Mapillary,2959983800831854,none,none,ZXStreetview,104948002204624.0
abe46016-6b40-48fe-8c2f-151d96fa2790,Mapillary,8210629562333882,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
a62adfa9-98ad-47bb-890d-0289edfeaf11,Mapillary,465040316140457,none,none,ZXStreetview,104948002204624.0
ac79b48e-0e6f-48e2-a897-18025d9fba0d,Mapillary,1311640493623239,none,none,ZXStreetview,104948002204624.0
f80d5617-c22a-4fba-bdbc-ab0c8ad253da,Mapillary,342532445565292,none,none,ZXStreetview,104948002204624.0
ffe97580-0d62-4dec-b3bc-cba6e4810dc8,Mapillary,360711283707360,GoPro,HERO5 Black,mfa,102609045317136.0
da99fd9c-8a91-4259-8018-ca6a5998026d,Mapillary,865346142281951,none,none,ZXStreetview,104948002204624.0
84a6eab2-e10c-4154-a4ea-23a629e583cc,Mapillary,502619592302408,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
5d0a8a32-7ba3-44f0-b10b-460ee907d779,Mapillary,792639996373572,none,none,ZXStreetview,104948002204624.0
89fd22ee-cace-4926-a0a1-2e7423a46712,Mapillary,1913819369121677,none,none,ZXStreetview,104948002204624.0
2b84e9d0-c842-4bce-afdd-94d87f4d21d0,Mapillary,826162869189770,none,none,ZXStreetview,104948002204624.0
d9a8aae5-55a4-42ad-b9b5-49290549397a,Mapillary,1675949369889552,none,none,ZXStreetview,104948002204624.0
3bbf9f8a-b03c-477b-94b0-ba61f0894963,Mapillary,1022734509458385,GoPro,HERO5 Black,mfa,102609045317136.0
01f6b18b-fc19-4230-9cb9-16788a2e8433,Mapillary,1521861985065329,GoPro,HERO5 Black,mfa,102609045317136.0
681809ff-7245-4792-94df-34094d749cb0,Mapillary,2151998001851034,none,none,ZXStreetview,104948002204624.0
da6a4e97-1a2e-4a83-91ac-9d56b135859e,Mapillary,1126870691911893,GoPro,HERO5 Black,mfa,102609045317136.0
6de76e1f-641f-49c1-a13d-0c10152660e1,Mapillary,774426651566530,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
f963732b-799f-4cf7-a9e5-da10cc4cad79,Mapillary,1497506410856042,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
acb10deb-ba2e-485b-8d68-d494455cd818,Mapillary,1538189077041584,none,none,ZXStreetview,104948002204624.0
d0ce05c5-0f4b-4fd1-a851-c231c3ffe562,Mapillary,485208180539923,GoPro,HERO5 Black,mfa,102609045317136.0
ffe4b05a-88ae-49d0-a7c0-fb6a96812081,Mapillary,3281170642191384,none,none,ZXStreetview,104948002204624.0
687383df-7f51-4d0d-8b50-78574256aa58,Mapillary,484410600611603,GoPro,HERO5 Black,mfa,102609045317136.0
f61ebaeb-7b00-4343-8ded-470b4f30cd79,Mapillary,808490038055519,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
63245b52-f149-46ac-a15c-0b7ff27e44ee,Mapillary,790870762845115,GoPro,HERO5 Black,mfa,102609045317136.0
7ba61fba-3166-4f73-b898-d71cfa1e702c,Mapillary,1021122959746124,none,none,ZXStreetview,104948002204624.0
61fc9dae-db35-493a-bb57-dd211cbffa94,Mapillary,1175235617003984,none,none,ZXStreetview,104948002204624.0
7bd6e604-1edf-40ec-8c8f-c9a50a546a8c,Mapillary,1150377996223040,none,none,ZXStreetview,104948002204624.0
5b657042-a75f-4397-8fe0-90b1781964a2,Mapillary,448863698019846,none,none,ZXStreetview,104948002204624.0
355ec748-4db9-47ef-b956-de2ebcc9ce8a,Mapillary,1055704089315581,none,none,ZXStreetview,104948002204624.0
25f88642-7523-4e2f-bc6c-2aaebf6862c4,Mapillary,2300899786921342,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
ce73be36-b010-4841-8f80-f9ff8dad01e7,Mapillary,1504420020459826,GoPro,HERO5 Black,mfa,102609045317136.0
07b65523-e366-45d1-a1d6-483a2e1f80ba,Mapillary,7975848345811311,GoPro,HERO5 Black,mfa,102609045317136.0
dec9cb3a-dfbe-4e59-ab21-c208c9229688,Mapillary,1675601256602245,GoPro,HERO5 Black,mfa,102609045317136.0
b360b31b-644a-4b51-8f4e-13139ac9e665,Mapillary,502150862474693,none,none,ZXStreetview,104948002204624.0
369e905e-b42e-4447-ac8d-1c56f90bdfac,Mapillary,3670051336601392,none,none,ZXStreetview,104948002204624.0
69f6a347-4e4a-4740-a862-d5bb019efcde,Mapillary,8586720808008796,GoPro,HERO5 Black,mfa,102609045317136.0
c349f8f8-0449-48af-b532-764bad55d7f4,Mapillary,1044575964039146,none,none,ZXStreetview,104948002204624.0
0d7bc7e4-29e5-4baf-9a18-3a058facabf5,Mapillary,1011542880635466,none,none,ZXStreetview,104948002204624.0
fbafa506-280d-4247-888f-f2e5146a8809,Mapillary,1164023448154531,none,none,ZXStreetview,104948002204624.0
8c8442f0-7947-4d1a-8f2e-1d4655e02290,Mapillary,1459734201318891,GoPro,HERO5 Black,mfa,102609045317136.0
52dbfcc2-0119-4249-b50a-6b2c378a0cb9,Mapillary,1005900204593259,none,none,ZXStreetview,104948002204624.0
04f49854-1ed7-4773-a718-f43428599b0c,Mapillary,1137235107332133,GoPro,HERO5 Black,mfa,102609045317136.0
d9cc09b1-18dc-4c45-a460-6cac2cde065f,Mapillary,1032916698432355,none,none,ZXStreetview,104948002204624.0
c8d08b4e-52d3-4530-b7e0-eadf2318b4e0,Mapillary,764483405851226,GoPro,HERO5 Black,mfa,102609045317136.0
63e4e92f-55b7-46ea-9029-3d71f79b6cc1,Mapillary,785858033721145,none,none,ZXStreetview,104948002204624.0
366bdbbf-08f8-4db9-afbf-ea28247dcf61,Mapillary,2480058705524940,none,none,ZXStreetview,104948002204624.0
79d2cad2-d676-4a0e-b8d0-479f96d93045,Mapillary,1122995778761139,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
e6332ec9-44da-432a-8e1d-d4b662968a75,Mapillary,1681580225989527,none,none,ZXStreetview,104948002204624.0
c12d62af-6b12-4e28-90db-a728eae25a70,Mapillary,1536759563600915,none,none,ZXStreetview,104948002204624.0
6eb652f9-3a31-4da2-98ed-d3e12df24bd2,Mapillary,471254065489414,GoPro,HERO5 Black,mfa,102609045317136.0
e1d36250-4f22-414d-96e0-edd50e08a4f2,Mapillary,399526669777212,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
1c6d528d-f6b6-4558-9ddf-86410b96e9e4,Mapillary,1207858946921256,none,none,ZXStreetview,104948002204624.0
f681f34c-782f-4e25-84ee-05c9786818a8,Mapillary,1533672160830245,none,none,ZXStreetview,104948002204624.0
4db93c58-7b57-4835-9e09-8a107e4515d6,Mapillary,851838896348063,none,none,ZXStreetview,104948002204624.0
d39587c7-9f74-4d60-a9c0-85126e28d498,Mapillary,371362999391322,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
c0d04203-b1c2-469b-873c-2ac28e61c985,Mapillary,1485160412207113,GoPro,HERO5 Black,mfa,102609045317136.0
4cb8f373-5bdf-41ea-8493-87a905382669,Mapillary,1009826407811992,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
77a9618f-cb0a-458a-810e-dfc26f3f2776,Mapillary,3813972912259454,GoPro,HERO5 Black,mfa,102609045317136.0
936dc997-8126-470a-a5cc-020101dd6af3,Mapillary,437508582438167,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
28c974ab-89e8-452b-be42-1e7197338cf5,Mapillary,1902492310245874,none,none,ZXStreetview,104948002204624.0
3c40b766-9f67-45b1-81f9-864352e15e26,Mapillary,383419361018593,none,none,ZXStreetview,104948002204624.0
ac75587b-9373-483a-9afc-a26b4cf6e1a5,Mapillary,455728643728042,GoPro,HERO5 Black,mfa,102609045317136.0
97f89e3a-5446-4214-b42b-5340b21a0000,Mapillary,843726144329455,GoPro,HERO5 Black,mfa,102609045317136.0
6ab7c055-e327-4fc0-b12d-d829034b334c,Mapillary,1431386318252001,none,none,ZXStreetview,104948002204624.0
72889b66-e415-4aaf-8853-393823c7fdaf,Mapillary,354725037464741,none,none,ZXStreetview,104948002204624.0
6ac79806-75a5-4504-a894-6928a4b0ff9f,Mapillary,1184598059405589,GoPro,HERO5 Black,mfa,102609045317136.0
2aeb6583-d951-4a01-a1f5-cfecc609f22c,Mapillary,1145241746592572,none,none,ZXStreetview,104948002204624.0
3370661e-cd57-47c6-bd93-ab470ca720c5,Mapillary,1204360210573963,none,none,ZXStreetview,104948002204624.0
4041970a-3e2d-4a97-8b90-3f0693b45ad1,Mapillary,7752334061554265,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
10c8f707-b3be-4acf-81b9-507b061afdd9,Mapillary,1632936910841078,GoPro,HERO5 Black,mfa,102609045317136.0
e0be2ae4-f4b1-4e96-ae97-c6e6c6f9b436,Mapillary,1170715360922040,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
c95ed0bc-9a7a-4b36-8468-b95db378350b,Mapillary,1928688014267993,none,none,ZXStreetview,104948002204624.0
d0df4d7c-ed01-4a4f-900b-709c6adbc2c4,Mapillary,335573249488286,none,none,ZXStreetview,104948002204624.0
1af0e96c-7762-4e85-869e-de56159cec6b,Mapillary,480958250979066,GoPro,HERO5 Black,mfa,102609045317136.0
625ac8ad-d826-4b9b-bdbe-a3455631e457,Mapillary,1161815748271983,none,none,ZXStreetview,104948002204624.0
2272284b-8609-4023-a3ea-0eff02e15d0e,Mapillary,458661307114546,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
649c80be-01cb-41e0-8613-443e94ecc024,Mapillary,465021352943865,none,none,ZXStreetview,104948002204624.0
cb6c84a6-f8bc-46a7-849a-4389a84c2918,Mapillary,1622695801855673,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
1b1ccd44-7d6b-459a-85ab-fe2afce607df,Mapillary,1025343362533078,GoPro,HERO5 Black,mfa,102609045317136.0
175712b0-2eb4-49ea-87e4-47ace5b42f53,Mapillary,1671797606981753,GoPro,HERO5 Black,mfa,102609045317136.0
ced06528-e3b9-427b-8731-3c4c4a9b9af5,Mapillary,1095077235518475,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
3f59b87b-99bd-4525-bfa9-ec380d80f3e8,Mapillary,992805279152477,none,none,ZXStreetview,104948002204624.0
5a3bb992-6168-4bf1-89a7-58b82c515116,Mapillary,416764108025916,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
3b2a6fb8-027f-42bb-8bfd-ae2f835328c1,Mapillary,432868619744127,none,none,ZXStreetview,104948002204624.0
8a3a7152-9b39-46fb-b65c-2e074adcd21f,Mapillary,992146042201701,GoPro,HERO5 Black,mfa,102609045317136.0
6cb6ab32-8914-43b2-aec6-ba60b34acad1,Mapillary,2255237181542054,GoPro,HERO5 Black,mfa,102609045317136.0
99e4058f-f1c1-4326-87fb-b343b234a337,Mapillary,762796545777972,none,none,ZXStreetview,104948002204624.0
0bced700-6ab2-43e1-a082-5402a22442dc,Mapillary,1038858547798729,Apple,iPhone 13 Mini,tobi7524,968317788412627.0
c1e4299c-049a-44a8-911e-1d02cfe1eb34,Mapillary,392863559851951,GoPro,HERO5 Black,mfa,102609045317136.0
684ce797-ef33-47b7-ada7-8ff8538aae8e,Mapillary,844975607571283,none,none,ZXStreetview,104948002204624.0
06ebd4a4-7fb6-4e2a-b467-35f8fdef5243,Mapillary,430142336656430,GoPro,HERO5 Black,mfa,102609045317136.0
6c6db3c5-0dd2-4d8e-a5ea-87578617b30f,Mapillary,390958347330704,none,none,ZXStreetview,104948002204624.0
490fb56e-7507-4dcb-aa12-5aa5d876ff41,Mapillary,451335244493518,none,none,ZXStreetview,104948002204624.0
2ae68dce-104e-4fad-b7ad-b32c7bb183c5,Mapillary,7705373696233711,GoPro,HERO5 Black,mfa,102609045317136.0
edd36d1e-e4f9-4086-a871-1202c7fef181,Mapillary,1197394521386139,none,none,ZXStreetview,104948002204624.0
877fd5b9-f7c4-4428-9a1b-e220801b5b52,Mapillary,8075964309115357,GoPro,HERO5 Black,mfa,102609045317136.0
3208e3e6-913c-4609-948b-c2c0453de4cb,Mapillary,842823197296826,none,none,ZXStreetview,104948002204624.0
f0d5c481-23be-47d0-b7aa-cc1105ff0921,Mapillary,1166976611131377,none,none,ZXStreetview,104948002204624.0
338821b2-a2e0-432b-a09c-8760f9101d42,Mapillary,1850280952123588,none,none,ZXStreetview,104948002204624.0
5bf48075-cd23-493c-a73c-23180bef9957,Mapillary,1149656949673441,none,none,ZXStreetview,104948002204624.0
